"ID番号","pt0503","眼","開眼"
"氏名","おもり","姿勢","立位"
"性別","男","病名","正常"
"年齢","18.00","メモ",
"身長(cm)","177.00","検査者",
"体重(kg)","20.00"
"時間(秒)","総合COP左右X(cm)","総合COP前後Y(cm)","左プレートCOP左右X(cm)","左プレートCOP前後Y(cm)","左荷重(kgf)","右プレートCOP左右X(cm)","右プレートCOP前後Y(cm)","右荷重(kgf)","","","",""
43.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
43.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
44.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.450,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.460,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.470,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.480,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.490,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.500,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.510,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.520,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.530,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.540,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.550,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.560,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.570,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.580,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.590,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.600,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.610,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.620,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.630,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.640,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.650,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.660,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.670,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.680,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.690,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.700,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.710,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.720,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.730,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.740,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.750,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.760,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.770,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.780,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.790,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.800,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.810,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.820,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.830,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.840,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.850,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.860,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.870,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.880,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.890,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.900,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.910,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.920,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.930,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.940,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.950,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.960,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.970,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.980,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
45.990,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.000,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.010,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.020,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.030,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.040,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.050,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.060,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.070,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.080,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.090,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.100,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.110,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.120,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.130,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.140,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.150,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.160,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.170,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.180,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.190,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.200,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.210,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.220,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.230,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.240,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.250,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.260,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.270,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.280,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.290,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.300,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.310,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.320,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.330,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.340,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.350,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.360,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.370,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.380,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.390,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.400,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.410,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.420,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.430,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
46.440,0.572,1.412,"---.---","---.---",10.028,"---.---","---.---","---.---","","","",""
